nfe,eta,temp,seed,gen_ppl,entropy,num_unique,num_samples
16,0.5,0.7,1,17.66145133972168,4.26443338394165,512,512
16,0.5,0.9,1,23.73605728149414,4.391067028045654,512,512
16,0.5,1.1,1,37.35292053222656,4.496785640716553,512,512
16,1.0,0.5,1,14.773743629455566,4.109992027282715,512,512
16,1.0,0.6,1,16.211050033569336,4.195005416870117,512,512
16,1.0,0.7,1,18.05881690979004,4.266360759735107,512,512
16,1.0,0.9,1,24.401857376098633,4.396826267242432,512,512
16,1.0,1.1,1,38.71851348876953,4.502867221832275,512,512
16,2.0,0.5,1,15.187121391296387,4.1321702003479,512,512
16,2.0,0.6,1,16.566492080688477,4.216772556304932,512,512
16,2.0,0.7,1,18.709453582763672,4.288504600524902,512,512
16,2.0,0.9,1,24.935237884521484,4.400153160095215,512,512
16,2.0,1.1,1,39.917991638183594,4.507707118988037,512,512
16,4.0,0.5,1,15.191556930541992,4.146027565002441,512,512
16,4.0,0.6,1,16.834692001342773,4.22791862487793,512,512
16,4.0,0.7,1,18.99176597595215,4.303953647613525,512,512
16,4.0,0.9,1,26.07219123840332,4.411187171936035,512,512
16,4.0,1.1,1,41.49018478393555,4.51622200012207,512,512
16,8.0,0.5,1,15.932318687438965,4.179772853851318,512,512
16,8.0,0.6,1,17.454662322998047,4.2531938552856445,512,512
16,8.0,0.7,1,19.90907859802246,4.323077201843262,512,512
16,8.0,0.9,1,28.883583068847656,4.435118198394775,512,512
16,8.0,1.1,1,50.30067825317383,4.553927421569824,512,512
16,16.0,0.5,1,17.90715217590332,4.234338283538818,512,512
16,16.0,0.6,1,19.61956024169922,4.295654773712158,512,512
16,16.0,0.7,1,22.46003532409668,4.346240997314453,512,512
16,16.0,0.9,1,33.86031723022461,4.463629245758057,512,512
16,16.0,1.1,1,61.306636810302734,4.576710224151611,512,512
16,32.0,0.5,1,24.088775634765625,4.339940071105957,512,512
16,32.0,0.6,1,26.97661018371582,4.37746000289917,512,512
16,32.0,0.7,1,31.55990982055664,4.422223091125488,512,512
16,32.0,0.9,1,49.082275390625,4.520821571350098,512,512
16,32.0,1.1,1,92.04238891601562,4.635712623596191,512,512
16,64.0,0.5,1,66.18354797363281,4.505636215209961,512,512
16,64.0,0.6,1,71.10009765625,4.524231433868408,512,512
16,64.0,0.7,1,77.90210723876953,4.552793979644775,512,512
16,64.0,0.9,1,108.83554077148438,4.621438026428223,512,512
16,64.0,1.1,1,191.0031280517578,4.721425533294678,512,512
32,0.0,0.5,1,13.390731811523438,4.1136298179626465,512,512
32,0.0,0.5,2,13.23769474029541,4.138494968414307,512,512
32,0.0,0.5,3,13.48199462890625,4.073993682861328,512,512
32,0.0,0.55,1,13.701160430908203,4.154686450958252,512,512
32,0.0,0.55,2,13.6998929977417,4.175783634185791,512,512
32,0.0,0.55,3,13.994375228881836,4.124818325042725,512,512
32,0.0,0.6,1,14.354174613952637,4.20031213760376,512,512
32,0.0,0.6,2,14.361544609069824,4.214150905609131,512,512
32,0.0,0.6,3,14.68130874633789,4.16939115524292,512,512
32,0.0,0.65,1,14.945932388305664,4.234918117523193,512,512
32,0.0,0.65,2,15.072869300842285,4.249575138092041,512,512
32,0.0,0.65,3,15.13979434967041,4.207767963409424,512,512
32,0.0,0.7,1,15.5515775680542,4.2700934410095215,512,512
32,0.0,0.7,2,15.94654369354248,4.283517837524414,512,512
32,0.0,0.7,3,15.634764671325684,4.246500015258789,512,512
32,0.0,0.75,1,16.543197631835938,4.304962635040283,512,512
32,0.0,0.75,2,16.97186279296875,4.312251567840576,512,512
32,0.0,0.75,3,16.583782196044922,4.280162334442139,512,512
32,0.0,0.8,1,17.583267211914062,4.332370281219482,512,512
32,0.0,0.8,2,17.937358856201172,4.33694314956665,512,512
32,0.0,0.8,3,17.923439025878906,4.316220760345459,512,512
32,0.0,0.85,1,18.851858139038086,4.360661506652832,512,512
32,0.0,0.85,2,19.197973251342773,4.361814498901367,512,512
32,0.0,0.85,3,19.142805099487305,4.347953796386719,512,512
32,0.0,0.9,1,20.461252212524414,4.38759708404541,512,512
32,0.0,0.9,2,20.769041061401367,4.386042594909668,512,512
